Instance,Terminal,Layer,X location,Y location,Voltage
PHY_EDGE_ROW_21_Left_45,VGND,li1,6.2100,70.7200,0.000024
PHY_EDGE_ROW_20_Left_44,VGND,li1,6.2100,65.2800,0.000015
PHY_EDGE_ROW_19_Left_43,VGND,li1,6.2100,65.2800,0.000015
PHY_EDGE_ROW_18_Left_42,VGND,li1,6.2100,59.8400,0.000008
PHY_EDGE_ROW_17_Left_41,VGND,li1,6.2100,59.8400,0.000008
PHY_EDGE_ROW_16_Left_40,VGND,li1,6.2100,54.4000,0.000023
PHY_EDGE_ROW_15_Left_39,VGND,li1,6.2100,54.4000,0.000023
PHY_EDGE_ROW_14_Left_38,VGND,li1,6.2100,48.9600,0.000013
PHY_EDGE_ROW_13_Left_37,VGND,li1,6.2100,48.9600,0.000013
PHY_EDGE_ROW_12_Left_36,VGND,li1,6.2100,43.5200,0.000094
PHY_EDGE_ROW_11_Left_35,VGND,li1,6.2100,43.5200,0.000094
